Class,Number of commentsComment,Number of line comments,Number of Block comments,Number of Javadoc comments,Number of Licence comments,Number of comments in methode,Number of method comments,Number of class comments
/android/guava-testlib/src/com/google/common/collect/testing/MinimalCollection.java,10,7,2,1,1,4,2,3
/android/guava-testlib/src/com/google/common/collect/testing/MinimalIterable.java,8,4,1,3,1,4,2,1
/android/guava-testlib/src/com/google/common/collect/testing/MinimalSet.java,5,2,2,1,1,2,0,2
/android/guava-testlib/src/com/google/common/collect/testing/NavigableMapTestSuiteBuilder.java,5,2,1,2,1,2,1,1
/android/guava-testlib/src/com/google/common/collect/testing/NavigableSetTestSuiteBuilder.java,5,2,1,2,1,2,1,1
/android/guava-testlib/src/com/google/common/collect/testing/OneSizeGenerator.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/collect/testing/OneSizeTestContainerGenerator.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/collect/testing/package-info.java,0,0,0,0,0,0,0,0
/android/guava-testlib/src/com/google/common/collect/testing/PerCollectionSizeTestSuiteBuilder.java,10,6,1,3,1,6,2,1
/android/guava-testlib/src/com/google/common/collect/testing/Platform.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/QueueTestSuiteBuilder.java,4,1,1,2,1,1,1,1
/android/guava-testlib/src/com/google/common/collect/testing/ReserializingTestCollectionGenerator.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/collect/testing/ReserializingTestSetGenerator.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/collect/testing/SafeTreeMap.java,3,1,1,1,1,1,0,1
/android/guava-testlib/src/com/google/common/collect/testing/SafeTreeSet.java,3,1,1,1,1,1,0,1
/android/guava-testlib/src/com/google/common/collect/testing/SampleElements.java,9,7,1,1,1,5,2,1
/android/guava-testlib/src/com/google/common/collect/testing/SetTestSuiteBuilder.java,6,4,1,1,1,4,0,1
/android/guava-testlib/src/com/google/common/collect/testing/SortedMapInterfaceTest.java,4,2,1,1,2,1,0,1
/android/guava-testlib/src/com/google/common/collect/testing/SortedMapTestSuiteBuilder.java,6,1,1,4,1,1,3,1
/android/guava-testlib/src/com/google/common/collect/testing/SortedSetTestSuiteBuilder.java,5,1,1,3,1,1,2,1
/android/guava-testlib/src/com/google/common/collect/testing/TestCharacterListGenerator.java,4,0,1,3,1,0,2,1
/android/guava-testlib/src/com/google/common/collect/testing/TestCollectionGenerator.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/collect/testing/TestCollidingSetGenerator.java,3,0,1,2,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/TestContainerGenerator.java,6,0,1,5,1,0,4,1
/android/guava-testlib/src/com/google/common/collect/testing/TestEnumMapGenerator.java,3,0,1,2,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/TestEnumSetGenerator.java,3,0,1,2,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/AbstractListIndexOfTester.java,5,1,1,3,1,0,3,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/AbstractListTester.java,7,2,2,3,1,1,4,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/AbstractQueueTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/AbstractSetTester.java,4,1,2,1,1,0,2,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionAddAllTester.java,11,5,2,4,1,5,4,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionAddTester.java,10,5,1,4,1,4,4,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionClearTester.java,5,2,2,1,1,2,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionContainsAllTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionContainsTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionCreationTester.java,6,3,1,2,1,2,2,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionEqualsTester.java,6,4,1,1,1,2,2,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionIsEmptyTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionIteratorTester.java,8,6,1,1,1,5,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionRemoveAllTester.java,8,4,2,2,1,3,2,2
/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionRemoveTester.java,4,2,1,1,1,1,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionRetainAllTester.java,17,12,3,2,1,2,2,12
/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionSerializationEqualTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionSerializationTester.java,4,2,1,1,1,1,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionSizeTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionToArrayTester.java,8,4,1,3,1,3,3,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/CollectionToStringTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ConcurrentMapPutIfAbsentTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ConcurrentMapRemoveTester.java,6,4,1,1,1,3,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ConcurrentMapReplaceEntryTester.java,8,6,1,1,1,5,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ConcurrentMapReplaceTester.java,5,3,1,1,1,2,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ElementTypesAreNonnullByDefault.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ListAddAllAtIndexTester.java,4,1,2,1,1,1,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ListAddAllTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ListAddAtIndexTester.java,7,3,2,2,1,3,2,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ListAddTester.java,6,2,2,2,1,2,2,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ListCreationTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ListEqualsTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ListGetTester.java,4,2,1,1,1,1,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ListHashCodeTester.java,5,2,1,2,1,1,2,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ListIndexOfTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ListLastIndexOfTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ListListIteratorTester.java,9,4,2,3,1,3,4,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ListRemoveAllTester.java,4,2,1,1,1,0,1,2
/android/guava-testlib/src/com/google/common/collect/testing/testers/ListRemoveAtIndexTester.java,4,2,1,1,1,1,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ListRemoveTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ListRetainAllTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ListSetTester.java,5,2,1,2,1,1,2,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/ListSubListTester.java,14,7,3,4,1,7,4,2
/android/guava-testlib/src/com/google/common/collect/testing/testers/ListToArrayTester.java,4,2,1,1,1,0,1,2
/android/guava-testlib/src/com/google/common/collect/testing/testers/MapClearTester.java,6,4,1,1,1,3,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/MapContainsKeyTester.java,4,2,1,1,1,1,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/MapContainsValueTester.java,4,2,1,1,1,1,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/MapCreationTester.java,5,2,1,2,1,1,2,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/MapEntrySetTester.java,10,8,1,1,1,7,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/MapEqualsTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/MapGetTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/MapHashCodeTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/MapIsEmptyTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/MapPutAllTester.java,6,3,1,2,1,2,2,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/MapPutTester.java,8,5,1,2,1,4,2,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/MapRemoveTester.java,6,4,1,1,1,3,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/MapSerializationTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/MapSizeTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/MapToStringTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/NavigableMapNavigationTester.java,6,3,1,2,1,2,2,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/NavigableSetNavigationTester.java,9,2,4,3,1,1,4,3
/android/guava-testlib/src/com/google/common/collect/testing/testers/package-info.java,0,0,0,0,0,0,0,0
/android/guava-testlib/src/com/google/common/collect/testing/testers/Platform.java,5,0,1,4,1,0,3,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/QueueElementTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/QueueOfferTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/QueuePeekTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/QueuePollTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/QueueRemoveTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/SetAddAllTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/SetAddTester.java,5,2,1,2,1,1,2,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/SetCreationTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/SetEqualsTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/SetHashCodeTester.java,5,2,1,2,1,1,2,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/SetRemoveTester.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/SortedMapNavigationTester.java,4,2,1,1,1,1,1,1
/android/guava-testlib/src/com/google/common/collect/testing/testers/SortedSetNavigationTester.java,4,2,1,1,1,1,1,1
/android/guava-testlib/src/com/google/common/collect/testing/TestIntegerSetGenerator.java,3,0,1,2,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/TestIntegerSortedSetGenerator.java,3,0,1,2,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/TestIteratorGenerator.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/collect/testing/TestListGenerator.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/collect/testing/TestMapEntrySetGenerator.java,4,1,1,2,1,1,1,1
/android/guava-testlib/src/com/google/common/collect/testing/TestMapGenerator.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/collect/testing/TestQueueGenerator.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/collect/testing/TestSetGenerator.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/collect/testing/TestsForListsInJavaUtil.java,3,1,1,1,1,1,0,1
/android/guava-testlib/src/com/google/common/collect/testing/TestsForMapsInJavaUtil.java,6,3,2,1,1,1,1,3
/android/guava-testlib/src/com/google/common/collect/testing/TestsForQueuesInJavaUtil.java,7,5,1,1,1,1,0,5
/android/guava-testlib/src/com/google/common/collect/testing/TestsForSetsInJavaUtil.java,3,1,1,1,1,1,0,1
/android/guava-testlib/src/com/google/common/collect/testing/TestSortedMapGenerator.java,6,0,1,5,1,0,4,1
/android/guava-testlib/src/com/google/common/collect/testing/TestSortedSetGenerator.java,6,0,1,5,1,0,4,1
/android/guava-testlib/src/com/google/common/collect/testing/TestStringCollectionGenerator.java,3,0,1,2,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/TestStringListGenerator.java,4,0,1,3,1,0,2,1
/android/guava-testlib/src/com/google/common/collect/testing/TestStringMapGenerator.java,3,0,1,2,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/TestStringQueueGenerator.java,3,0,1,2,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/TestStringSetGenerator.java,3,0,1,2,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/TestStringSortedMapGenerator.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/collect/testing/TestStringSortedSetGenerator.java,3,0,1,2,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/TestSubjectGenerator.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/collect/testing/TestUnhashableCollectionGenerator.java,3,0,1,2,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/UnhashableObject.java,3,1,1,1,1,0,1,1
/android/guava-testlib/src/com/google/common/collect/testing/WrongType.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/escape/testing/EscaperAsserts.java,11,3,1,7,1,3,6,1
/android/guava-testlib/src/com/google/common/escape/testing/package-info.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/testing/AbstractPackageSanityTests.java,22,8,4,10,3,5,13,1
/android/guava-testlib/src/com/google/common/testing/ArbitraryInstances.java,18,13,1,4,1,8,6,3
/android/guava-testlib/src/com/google/common/testing/ClassSanityTester.java,43,23,1,19,1,21,19,2
/android/guava-testlib/src/com/google/common/testing/ClusterException.java,4,0,1,3,1,0,2,1
/android/guava-testlib/src/com/google/common/testing/DummyProxy.java,8,4,1,3,1,2,4,1
/android/guava-testlib/src/com/google/common/testing/ElementTypesAreNonnullByDefault.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/testing/EqualsTester.java,6,0,1,5,1,0,4,1
/android/guava-testlib/src/com/google/common/testing/EquivalenceTester.java,5,0,2,3,1,1,2,1
/android/guava-testlib/src/com/google/common/testing/FakeTicker.java,16,9,1,6,1,9,5,1
/android/guava-testlib/src/com/google/common/testing/ForwardingWrapperTester.java,14,8,1,5,1,8,4,1
/android/guava-testlib/src/com/google/common/testing/FreshValueGenerator.java,34,26,1,7,1,22,10,1
/android/guava-testlib/src/com/google/common/testing/GcFinalization.java,29,18,2,9,1,18,9,1
/android/guava-testlib/src/com/google/common/testing/IgnoreJRERequirement.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/testing/NullPointerTester.java,38,12,4,22,1,18,18,1
/android/guava-testlib/src/com/google/common/testing/package-info.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/testing/Platform.java,3,0,1,2,1,0,1,1
/android/guava-testlib/src/com/google/common/testing/RelationshipTester.java,6,3,1,2,1,2,2,1
/android/guava-testlib/src/com/google/common/testing/SerializableTester.java,5,1,1,3,1,0,3,1
/android/guava-testlib/src/com/google/common/testing/SloppyTearDown.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/testing/TearDown.java,3,0,1,2,1,0,1,1
/android/guava-testlib/src/com/google/common/testing/TearDownAccepter.java,3,0,1,2,1,0,1,1
/android/guava-testlib/src/com/google/common/testing/TearDownStack.java,3,0,1,2,1,0,1,1
/android/guava-testlib/src/com/google/common/testing/TestLogHandler.java,6,0,2,4,1,0,3,2
/android/guava-testlib/src/com/google/common/util/concurrent/testing/AbstractListenableFutureTest.java,16,9,1,6,1,9,5,1
/android/guava-testlib/src/com/google/common/util/concurrent/testing/MockFutureListener.java,8,4,1,3,1,4,2,1
/android/guava-testlib/src/com/google/common/util/concurrent/testing/SameThreadScheduledExecutorService.java,2,0,1,1,1,0,0,1
/android/guava-testlib/src/com/google/common/util/concurrent/testing/TestingExecutors.java,4,0,1,3,1,0,2,1
/android/guava-testlib/test/com/google/common/collect/testing/features/AndroidIncompatible.java,2,0,1,1,1,0,0,1
/android/guava-testlib/test/com/google/common/collect/testing/features/FeatureEnumTest.java,4,2,1,1,1,0,1,2
/android/guava-testlib/test/com/google/common/collect/testing/features/FeatureUtilTest.java,12,10,1,1,1,6,4,1
/android/guava-testlib/test/com/google/common/collect/testing/FeatureSpecificTestSuiteBuilderTest.java,3,1,1,1,1,1,0,1
/android/guava-testlib/test/com/google/common/collect/testing/HelpersTest.java,2,0,1,1,1,0,0,1
/android/guava-testlib/test/com/google/common/collect/testing/IteratorTesterTest.java,12,6,4,2,1,8,2,1
/android/guava-testlib/test/com/google/common/collect/testing/MapTestSuiteBuilderTests.java,6,1,1,4,1,0,3,2
/android/guava-testlib/test/com/google/common/collect/testing/MinimalCollectionTest.java,3,1,1,1,1,1,0,1
/android/guava-testlib/test/com/google/common/collect/testing/MinimalIterableTest.java,2,0,1,1,1,0,0,1
/android/guava-testlib/test/com/google/common/collect/testing/MinimalSetTest.java,2,0,1,1,1,0,0,1
/android/guava-testlib/test/com/google/common/collect/testing/MyTester.java,3,0,2,1,2,0,0,1
/android/guava-testlib/test/com/google/common/collect/testing/OpenJdk6ListTests.java,2,0,1,1,1,0,0,1
/android/guava-testlib/test/com/google/common/collect/testing/OpenJdk6MapTests.java,5,1,3,1,2,2,0,1
/android/guava-testlib/test/com/google/common/collect/testing/OpenJdk6QueueTests.java,2,0,1,1,1,0,0,1
/android/guava-testlib/test/com/google/common/collect/testing/OpenJdk6SetTests.java,2,0,1,1,1,0,0,1
/android/guava-testlib/test/com/google/common/collect/testing/OpenJdk6Tests.java,2,0,1,1,1,0,0,1
/android/guava-testlib/test/com/google/common/collect/testing/ReserializedSafeTreeMapMapInterfaceTest.java,2,1,1,0,1,0,1,0
/android/guava-testlib/test/com/google/common/collect/testing/SafeTreeMapTest.java,3,1,1,1,1,1,0,1
/android/guava-testlib/test/com/google/common/collect/testing/SafeTreeSetTest.java,5,4,1,0,1,4,0,0
/android/guava-testlib/test/com/google/common/testing/AbstractPackageSanityTestsTest.java,7,4,2,1,1,3,2,1
/android/guava-testlib/test/com/google/common/testing/AndroidIncompatible.java,2,0,1,1,1,0,0,1
/android/guava-testlib/test/com/google/common/testing/anotherpackage/ForwardingWrapperTesterTest.java,7,4,1,2,1,2,3,1
/android/guava-testlib/test/com/google/common/testing/anotherpackage/SomeClassThatDoesNotUseNullable.java,3,1,1,1,1,0,1,1
/android/guava-testlib/test/com/google/common/testing/ArbitraryInstancesTest.java,7,5,1,1,1,2,3,1
/android/guava-testlib/test/com/google/common/testing/EqualsTesterTest.java,19,1,1,17,1,1,16,1
/android/guava-testlib/test/com/google/common/testing/EquivalenceTesterTest.java,4,0,1,3,1,0,2,1
/android/guava-testlib/test/com/google/common/testing/FakeTickerTest.java,15,12,1,2,1,12,1,1
/android/guava-testlib/test/com/google/common/testing/FreshValueGeneratorTest.java,8,6,1,1,1,6,0,1
/android/guava-testlib/test/com/google/common/testing/GcFinalizationTest.java,18,15,1,2,1,7,2,8
/android/guava-testlib/test/com/google/common/testing/PackageSanityTests.java,2,0,1,1,2,0,0,0
/android/guava-testlib/test/com/google/common/testing/RelationshipTesterTest.java,2,0,1,1,1,0,0,1
/android/guava-testlib/test/com/google/common/testing/SerializableTesterTest.java,6,4,1,1,1,4,0,1
/android/guava-testlib/test/com/google/common/testing/TearDownStackTest.java,3,0,1,2,1,0,1,1
/android/guava-testlib/test/com/google/common/testing/TestLogHandlerTest.java,6,4,1,1,1,4,0,1
/android/guava-testlib/test/com/google/common/util/concurrent/testing/TestingExecutorsTest.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/base/AsciiBenchmark.java,8,6,1,1,1,6,0,1
/android/guava-tests/benchmark/com/google/common/base/CharMatcherBenchmark.java,20,17,1,2,1,7,8,4
/android/guava-tests/benchmark/com/google/common/base/EnumsBenchmark.java,5,4,1,0,1,0,3,1
/android/guava-tests/benchmark/com/google/common/base/JoinerBenchmark.java,9,0,1,8,1,0,7,1
/android/guava-tests/benchmark/com/google/common/base/LazyStackTraceBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/base/ObjectsBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/base/SplitterBenchmark.java,4,2,1,1,1,0,2,1
/android/guava-tests/benchmark/com/google/common/base/StopwatchBenchmark.java,4,2,1,1,1,2,0,1
/android/guava-tests/benchmark/com/google/common/base/StringsRepeatBenchmark.java,4,2,1,1,1,2,0,1
/android/guava-tests/benchmark/com/google/common/base/ToStringHelperBenchmark.java,3,1,1,1,1,0,0,2
/android/guava-tests/benchmark/com/google/common/base/WhitespaceMatcherBenchmark.java,4,2,1,1,1,2,0,1
/android/guava-tests/benchmark/com/google/common/cache/ChainBenchmark.java,6,4,1,1,1,4,0,1
/android/guava-tests/benchmark/com/google/common/cache/LoadingCacheSingleThreadBenchmark.java,15,12,2,1,1,8,1,5
/android/guava-tests/benchmark/com/google/common/cache/MapMakerComparisonBenchmark.java,4,2,1,1,1,0,1,2
/android/guava-tests/benchmark/com/google/common/cache/SegmentBenchmark.java,4,2,1,1,1,2,0,1
/android/guava-tests/benchmark/com/google/common/collect/BinaryTreeTraverserBenchmark.java,4,1,1,2,1,2,0,1
/android/guava-tests/benchmark/com/google/common/collect/ComparatorDelegationOverheadBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/collect/ConcurrentHashMultisetBenchmark.java,30,12,4,14,1,9,19,1
/android/guava-tests/benchmark/com/google/common/collect/HashMultisetAddPresentBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/collect/ImmutableListCreationBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/collect/InternersBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/collect/IteratorBenchmark.java,3,1,1,1,1,0,1,1
/android/guava-tests/benchmark/com/google/common/collect/MapBenchmark.java,10,8,1,1,1,5,3,1
/android/guava-tests/benchmark/com/google/common/collect/MapsMemoryBenchmark.java,4,0,1,3,1,0,2,1
/android/guava-tests/benchmark/com/google/common/collect/MinMaxPriorityQueueBenchmark.java,10,6,1,3,1,4,3,2
/android/guava-tests/benchmark/com/google/common/collect/MultipleSetContainsBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/collect/MultisetIteratorBenchmark.java,6,4,1,1,1,3,1,1
/android/guava-tests/benchmark/com/google/common/collect/PowerSetBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/collect/SetContainsBenchmark.java,10,8,1,1,1,3,4,2
/android/guava-tests/benchmark/com/google/common/collect/SetCreationBenchmark.java,4,2,1,1,1,0,2,1
/android/guava-tests/benchmark/com/google/common/collect/SetIterationBenchmark.java,4,2,1,1,1,0,2,1
/android/guava-tests/benchmark/com/google/common/collect/SortedCopyBenchmark.java,4,2,1,1,1,2,0,1
/android/guava-tests/benchmark/com/google/common/eventbus/EventBusBenchmark.java,3,1,1,1,1,1,0,1
/android/guava-tests/benchmark/com/google/common/hash/ChecksumBenchmark.java,8,6,1,1,1,1,1,5
/android/guava-tests/benchmark/com/google/common/hash/HashCodeBenchmark.java,3,1,1,1,1,0,1,1
/android/guava-tests/benchmark/com/google/common/hash/HashFunctionBenchmark.java,3,1,1,1,1,0,1,1
/android/guava-tests/benchmark/com/google/common/hash/HashStringBenchmark.java,13,8,1,4,1,8,3,1
/android/guava-tests/benchmark/com/google/common/hash/MessageDigestAlgorithmBenchmark.java,3,1,1,1,1,0,1,1
/android/guava-tests/benchmark/com/google/common/hash/MessageDigestCreationBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/io/BaseEncodingBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/io/ByteSourceAsCharSourceReadBenchmark.java,22,20,1,1,2,15,4,1
/android/guava-tests/benchmark/com/google/common/io/CharStreamsCopyBenchmark.java,6,4,1,1,2,3,0,1
/android/guava-tests/benchmark/com/google/common/math/ApacheBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/math/BigIntegerMathBenchmark.java,6,1,2,3,1,2,2,1
/android/guava-tests/benchmark/com/google/common/math/BigIntegerMathRoundingBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/math/DoubleMathBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/math/DoubleMathRoundingBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/math/IntMathBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/math/IntMathRoundingBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/math/LessThanBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/math/LongMathBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/math/LongMathRoundingBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/math/QuantilesBenchmark.java,4,2,1,1,1,2,0,1
/android/guava-tests/benchmark/com/google/common/math/StatsBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/primitives/UnsignedBytesBenchmark.java,10,7,2,1,1,5,1,3
/android/guava-tests/benchmark/com/google/common/primitives/UnsignedLongsBenchmark.java,11,9,1,1,1,4,1,5
/android/guava-tests/benchmark/com/google/common/util/concurrent/AbstractFutureFootprintBenchmark.java,4,2,1,1,1,0,1,2
/android/guava-tests/benchmark/com/google/common/util/concurrent/CycleDetectingLockFactoryBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/util/concurrent/ExecutionListBenchmark.java,26,21,1,4,1,13,10,2
/android/guava-tests/benchmark/com/google/common/util/concurrent/FuturesGetCheckedBenchmark.java,3,0,1,2,1,0,1,1
/android/guava-tests/benchmark/com/google/common/util/concurrent/MonitorBasedArrayBlockingQueue.java,53,16,3,34,2,9,33,9
/android/guava-tests/benchmark/com/google/common/util/concurrent/MonitorBasedPriorityBlockingQueue.java,52,30,1,21,1,25,23,3
/android/guava-tests/benchmark/com/google/common/util/concurrent/MonitorBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/util/concurrent/MoreExecutorsDirectExecutorBenchmark.java,3,1,1,1,1,1,0,1
/android/guava-tests/benchmark/com/google/common/util/concurrent/SingleThreadAbstractFutureBenchmark.java,2,0,1,1,1,0,0,1
/android/guava-tests/benchmark/com/google/common/util/concurrent/StripedBenchmark.java,4,2,1,1,1,1,1,1
/android/guava-tests/test/com/google/common/base/AbstractIteratorTest.java,17,14,1,2,1,11,1,4
/android/guava-tests/test/com/google/common/base/AndroidIncompatible.java,2,0,1,1,1,0,0,1
