,cor,p,ratio
all_pmd,0.5017145390484492,1.4321855621988883e-09,5.760000000000006
all_rulebreaks,0.46177941108146076,4.498292962888818e-28,2.890000000000002
all_sonar,0.5888363999896805,3.2634950645249606e-19,2.560000000000002
