Class,Number of commentsComment,Number of line comments,Number of Block comments,Number of Javadoc comments,Number of Licence comments,Number of comments in methode,Number of method comments,Number of class comments
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/ExternalBlockHandler.java,38,29,1,8,1,16,20,1
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/ExternalBlockStoreClient.java,17,12,1,4,1,9,4,3
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/ExternalShuffleBlockResolver.java,25,11,1,13,1,8,15,1
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/MergedBlockMeta.java,2,0,1,1,1,0,0,1
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/MergedBlocksMetaListener.java,4,0,1,3,1,0,2,1
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/MergedShuffleFileManager.java,12,0,1,11,1,0,10,1
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/MergeFinalizerListener.java,4,0,1,3,1,0,2,1
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/NoOpMergedShuffleFileManager.java,7,5,1,1,1,2,1,3
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/OneForOneBlockFetcher.java,28,18,1,9,1,16,10,1
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/OneForOneBlockPusher.java,29,26,1,2,1,26,1,1
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/AbstractFetchShuffleBlocks.java,4,0,2,2,1,1,1,1
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/BlockPushReturnCode.java,4,2,1,1,1,0,1,2
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/BlocksRemoved.java,3,1,1,1,1,0,0,2
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/BlockTransferMessage.java,7,2,1,4,1,1,4,1
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/CorruptionCause.java,3,0,2,1,1,1,0,1
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/DiagnoseCorruption.java,7,0,6,1,1,5,0,1
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/ExecutorShuffleInfo.java,6,1,1,4,1,1,3,1
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/FetchShuffleBlockChunks.java,11,7,3,1,1,4,3,3
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/FetchShuffleBlocks.java,11,7,3,1,1,2,2,6
