class,loc
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/catalog/Column.java,54
/sql/catalyst/src/main/java/org/apache/spark/sql/vectorized/ColumnarArray.java,147
/sql/catalyst/src/main/java/org/apache/spark/sql/vectorized/ColumnarBatch.java,54
/sql/catalyst/src/main/java/org/apache/spark/sql/vectorized/ColumnarBatchRow.java,164
/sql/catalyst/src/main/java/org/apache/spark/sql/vectorized/ColumnarMap.java,27
/sql/catalyst/src/main/java/org/apache/spark/sql/vectorized/ColumnarRow.java,164
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/catalog/ColumnDefaultValue.java,36
/sql/core/src/main/java/org/apache/spark/sql/execution/columnar/ColumnDictionary.java,37
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/read/colstats/ColumnStatistics.java,29
/sql/catalyst/src/main/java/org/apache/spark/sql/vectorized/ColumnVector.java,102
/sql/core/src/main/java/org/apache/spark/sql/execution/vectorized/ColumnVectorUtils.java,198
/launcher/src/main/java/org/apache/spark/launcher/CommandBuilderUtils.java,231
/connector/connect/server/src/main/java/org/apache/spark/sql/connect/plugin/CommandPlugin.java,5
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/read/streaming/CompositeReadLimit.java,26
/common/network-common/src/main/java/org/apache/spark/network/util/ConfigProvider.java,26
/sql/core/src/main/java/org/apache/spark/sql/execution/vectorized/ConstantColumnVector.java,196
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/Constants.java,7
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/read/streaming/ContinuousPartitionReader.java,7
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/read/streaming/ContinuousPartitionReaderFactory.java,17
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/read/streaming/ContinuousStream.java,13
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/CorruptionCause.java,44
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/expressions/aggregate/Count.java,17
/common/sketch/src/main/java/org/apache/spark/util/sketch/CountMinSketch.java,49
/common/sketch/src/main/java/org/apache/spark/util/sketch/CountMinSketchImpl.java,275
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/expressions/aggregate/CountStar.java,11
/common/network-common/src/main/java/org/apache/spark/network/util/CryptoUtils.java,17
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/metric/CustomAvgMetric.java,19
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/metric/CustomMetric.java,9
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/metric/CustomSumMetric.java,13
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/metric/CustomTaskMetric.java,8
/sql/api/src/main/java/org/apache/spark/sql/types/DataTypes.java,111
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/write/DataWriter.java,20
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/write/DataWriterFactory.java,9
/common/unsafe/src/main/java/org/apache/spark/sql/catalyst/util/DateTimeConstants.java,22
/common/network-common/src/main/java/org/apache/spark/network/shuffledb/DB.java,10
/common/network-common/src/main/java/org/apache/spark/network/shuffledb/DBBackend.java,15
/common/network-common/src/main/java/org/apache/spark/network/shuffledb/DBIterator.java,12
/common/network-common/src/main/java/org/apache/spark/network/util/DBProvider.java,48
/sql/hive/src/main/java/org/apache/hadoop/hive/ql/io/DelegateSymlinkTextInputFormat.java,76
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/catalog/DelegatingCatalogExtension.java,147
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/write/DeltaBatchWrite.java,7
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/write/DeltaWrite.java,12
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/write/DeltaWriteBuilder.java,12
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/write/DeltaWriter.java,13
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/write/DeltaWriterFactory.java,8
/common/tags/src/main/java/org/apache/spark/annotation/DeveloperApi.java,7
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/DiagnoseCorruption.java,101
/sql/core/src/main/java/org/apache/spark/sql/execution/vectorized/Dictionary.java,8
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/distributions/Distribution.java,4
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/distributions/Distributions.java,18
/common/utils/src/main/java/org/apache/spark/api/java/function/DoubleFlatMapFunction.java,7
/common/utils/src/main/java/org/apache/spark/api/java/function/DoubleFunction.java,6
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/DownloadFile.java,7
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/DownloadFileManager.java,6
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/DownloadFileWritableChannel.java,6
/core/src/main/java/org/apache/spark/api/plugin/DriverPlugin.java,16
/core/src/main/java/org/apache/spark/serializer/DummySerializerInstance.java,54
/graphx/src/main/java/org/apache/spark/graphx/impl/EdgeActiveness.java,8
/common/network-common/src/main/java/org/apache/spark/network/protocol/Encodable.java,6
/common/network-common/src/main/java/org/apache/spark/network/protocol/Encoders.java,145
/common/network-common/src/main/java/org/apache/spark/network/protocol/EncryptedMessageWithHeader.java,97
/core/src/main/java/org/apache/spark/util/EnumUtil.java,20
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/ErrorHandler.java,48
/common/tags/src/main/java/org/apache/spark/annotation/Evolving.java,7
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/ExecutorDiskUtils.java,13
/core/src/main/java/org/apache/spark/api/plugin/ExecutorPlugin.java,12
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/ExecutorShuffleInfo.java,63
/common/tags/src/main/java/org/apache/spark/annotation/Experimental.java,7
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/expressions/Expression.java,19
/sql/catalyst/src/main/java/org/apache/spark/sql/catalyst/expressions/ExpressionDescription.java,18
/sql/catalyst/src/main/java/org/apache/spark/sql/catalyst/expressions/ExpressionImplUtils.java,188
/sql/catalyst/src/main/java/org/apache/spark/sql/catalyst/expressions/ExpressionInfo.java,160
/connector/connect/server/src/main/java/org/apache/spark/sql/connect/plugin/ExpressionPlugin.java,7
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/expressions/Expressions.java,47
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/ExternalBlockHandler.java,473
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/ExternalBlockStoreClient.java,269
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/ExternalCommandRunner.java,7
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/ExternalShuffleBlockResolver.java,362
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/expressions/Extract.java,16
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/FetchShuffleBlockChunks.java,96
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/FetchShuffleBlocks.java,102
/common/network-common/src/main/java/org/apache/spark/network/buffer/FileSegmentManagedBuffer.java,122
/launcher/src/main/java/org/apache/spark/launcher/FilteredObjectInputStream.java,25
/common/utils/src/main/java/org/apache/spark/api/java/function/FilterFunction.java,6
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/FinalizeShuffleMerge.java,67
/sql/catalyst/src/main/java/org/apache/spark/sql/catalyst/expressions/FixedLengthRowBasedKeyValueBatch.java,110
/common/utils/src/main/java/org/apache/spark/api/java/function/FlatMapFunction.java,7
/common/utils/src/main/java/org/apache/spark/api/java/function/FlatMapFunction2.java,7
/common/utils/src/main/java/org/apache/spark/api/java/function/FlatMapGroupsFunction.java,7
/sql/api/src/main/java/org/apache/spark/api/java/function/FlatMapGroupsWithStateFunction.java,11
/common/utils/src/main/java/org/apache/spark/api/java/function/ForeachFunction.java,6
/common/utils/src/main/java/org/apache/spark/api/java/function/ForeachPartitionFunction.java,7
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/catalog/functions/Function.java,7
/common/utils/src/main/java/org/apache/spark/api/java/function/Function.java,6
/common/utils/src/main/java/org/apache/spark/api/java/function/Function0.java,6
/common/utils/src/main/java/org/apache/spark/api/java/function/Function2.java,6
/common/utils/src/main/java/org/apache/spark/api/java/function/Function3.java,6
/common/utils/src/main/java/org/apache/spark/api/java/function/Function4.java,6
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/catalog/FunctionCatalog.java,18
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/expressions/aggregate/GeneralAggregateFunc.java,49
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/expressions/GeneralScalarExpression.java,31
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/GetLocalDirsForExecutors.java,50
/sql/api/src/main/java/org/apache/spark/sql/streaming/GroupStateTimeout.java,13
/sql/catalyst/src/main/java/org/apache/spark/sql/catalyst/util/HadoopCompressionCodec.java,33
/core/src/main/java/org/apache/spark/unsafe/map/HashMapGrowthStrategy.java,15
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/read/HasPartitionKey.java,5
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/read/HasPartitionStatistics.java,7
/common/unsafe/src/main/java/org/apache/spark/unsafe/memory/HeapMemoryAllocator.java,73
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/read/colstats/Histogram.java,7
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/read/colstats/HistogramBin.java,8
/common/unsafe/src/main/java/org/apache/spark/sql/catalyst/expressions/HiveHasher.java,22
/sql/api/src/main/java/org/apache/spark/sql/connector/catalog/Identifier.java,10
/sql/api/src/main/java/org/apache/spark/sql/connector/catalog/IdentifierImpl.java,47
/common/sketch/src/main/java/org/apache/spark/util/sketch/IncompatibleMergeException.java,6
/common/kvstore/src/main/java/org/apache/spark/util/kvstore/InMemoryStore.java,370
/launcher/src/main/java/org/apache/spark/launcher/InProcessAppHandle.java,54
/launcher/src/main/java/org/apache/spark/launcher/InProcessLauncher.java,60
/sql/catalyst/src/main/java/org/apache/spark/sql/connector/read/InputPartition.java,9
/common/network-common/src/main/java/org/apache/spark/network/util/IOMode.java,4
/examples/src/main/java/org/apache/spark/examples/ml/JavaAFTSurvivalRegressionExample.java,46
/examples/src/main/java/org/apache/spark/examples/mllib/JavaALS.java,55
/examples/src/main/java/org/apache/spark/examples/ml/JavaALSExample.java,86
/examples/src/main/java/org/apache/spark/examples/mllib/JavaAssociationRulesExample.java,27
/examples/src/main/java/org/apache/spark/examples/ml/JavaBinarizerExample.java,38
/examples/src/main/java/org/apache/spark/examples/mllib/JavaBinaryClassificationMetricsExample.java,48
/examples/src/main/java/org/apache/spark/examples/ml/JavaBisectingKMeansExample.java,29
/examples/src/main/java/org/apache/spark/examples/mllib/JavaBisectingKMeansExample.java,33
/examples/src/main/java/org/apache/spark/examples/ml/JavaBucketedRandomProjectionLSHExample.java,60
/examples/src/main/java/org/apache/spark/examples/ml/JavaBucketizerExample.java,67
/examples/src/main/java/org/apache/spark/examples/ml/JavaChiSqSelectorExample.java,43
/examples/src/main/java/org/apache/spark/examples/mllib/JavaChiSqSelectorExample.java,31
/examples/src/main/java/org/apache/spark/examples/ml/JavaChiSquareTestExample.java,37
/examples/src/main/java/org/apache/spark/examples/ml/JavaCorrelationExample.java,34
/examples/src/main/java/org/apache/spark/examples/mllib/JavaCorrelationsExample.java,32
/examples/src/main/java/org/apache/spark/examples/ml/JavaCountVectorizerExample.java,37
/examples/src/main/java/org/apache/spark/examples/streaming/JavaCustomReceiver.java,76
/examples/src/main/java/org/apache/spark/examples/ml/JavaDCTExample.java,37
/examples/src/main/java/org/apache/spark/examples/ml/JavaDecisionTreeClassificationExample.java,57
/examples/src/main/java/org/apache/spark/examples/mllib/JavaDecisionTreeClassificationExample.java,39
/examples/src/main/java/org/apache/spark/examples/ml/JavaDecisionTreeRegressionExample.java,47
/examples/src/main/java/org/apache/spark/examples/mllib/JavaDecisionTreeRegressionExample.java,40
/examples/src/main/java/org/apache/spark/examples/streaming/JavaDirectKafkaWordCount.java,52
/examples/src/main/java/org/apache/spark/examples/streaming/JavaDirectKerberizedKafkaWordCount.java,57
/examples/src/main/java/org/apache/spark/examples/ml/JavaDocument.java,17
/examples/src/main/java/org/apache/spark/examples/ml/JavaElementwiseProductExample.java,39
/examples/src/main/java/org/apache/spark/examples/mllib/JavaElementwiseProductExample.java,25
/examples/src/main/java/org/apache/spark/examples/ml/JavaEstimatorTransformerParamExample.java,62
/examples/src/main/java/org/apache/spark/examples/ml/JavaFeatureHasherExample.java,39
/examples/src/main/java/org/apache/spark/examples/ml/JavaFMClassifierExample.java,58
/examples/src/main/java/org/apache/spark/examples/ml/JavaFMRegressorExample.java,47
/examples/src/main/java/org/apache/spark/examples/ml/JavaFPGrowthExample.java,36
/core/src/main/java/org/apache/spark/api/java/JavaFutureAction.java,6
/examples/src/main/java/org/apache/spark/examples/ml/JavaGaussianMixtureExample.java,23
/examples/src/main/java/org/apache/spark/examples/mllib/JavaGaussianMixtureExample.java,34
/examples/src/main/java/org/apache/spark/examples/ml/JavaGeneralizedLinearRegressionExample.java,40
/examples/src/main/java/org/apache/spark/examples/ml/JavaGradientBoostedTreeClassifierExample.java,57
/examples/src/main/java/org/apache/spark/examples/ml/JavaGradientBoostedTreeRegressorExample.java,46
/examples/src/main/java/org/apache/spark/examples/mllib/JavaGradientBoostingClassificationExample.java,42
/examples/src/main/java/org/apache/spark/examples/mllib/JavaGradientBoostingRegressionExample.java,43
/examples/src/main/java/org/apache/spark/examples/JavaHdfsLR.java,108
/examples/src/main/java/org/apache/spark/examples/mllib/JavaHypothesisTestingExample.java,39
/examples/src/main/java/org/apache/spark/examples/mllib/JavaHypothesisTestingKolmogorovSmirnovTestExample.java,19
/examples/src/main/java/org/apache/spark/examples/ml/JavaImputerExample.java,37
/examples/src/main/java/org/apache/spark/examples/ml/JavaIndexToStringExample.java,55
/examples/src/main/java/org/apache/spark/examples/ml/JavaInteractionExample.java,50
/examples/src/main/java/org/apache/spark/examples/ml/JavaIsotonicRegressionExample.java,22
/examples/src/main/java/org/apache/spark/examples/mllib/JavaIsotonicRegressionExample.java,37
/examples/src/main/java/org/apache/spark/examples/mllib/JavaKernelDensityEstimationExample.java,18
/examples/src/main/java/org/apache/spark/examples/ml/JavaKMeansExample.java,29
/examples/src/main/java/org/apache/spark/examples/mllib/JavaKMeansExample.java,40
/examples/src/main/java/org/apache/spark/examples/ml/JavaLabeledDocument.java,13
/examples/src/main/java/org/apache/spark/examples/mllib/JavaLatentDirichletAllocationExample.java,47
/examples/src/main/java/org/apache/spark/examples/mllib/JavaLBFGSExample.java,58
/examples/src/main/java/org/apache/spark/examples/ml/JavaLDAExample.java,28
/examples/src/main/java/org/apache/spark/examples/ml/JavaLinearRegressionWithElasticNetExample.java,32
/examples/src/main/java/org/apache/spark/examples/ml/JavaLinearSVCExample.java,23
/examples/src/main/java/org/apache/spark/examples/ml/JavaLogisticRegressionSummaryExample.java,38
/examples/src/main/java/org/apache/spark/examples/ml/JavaLogisticRegressionWithElasticNetExample.java,32
/examples/src/main/java/org/apache/spark/examples/mllib/JavaLogisticRegressionWithLBFGSExample.java,34
/examples/src/main/java/org/apache/spark/examples/JavaLogQuery.java,81
/examples/src/main/java/org/apache/spark/examples/ml/JavaMaxAbsScalerExample.java,40
/examples/src/main/java/org/apache/spark/examples/ml/JavaMinHashLSHExample.java,59
/examples/src/main/java/org/apache/spark/examples/ml/JavaMinMaxScalerExample.java,42
/examples/src/main/java/org/apache/spark/examples/ml/JavaModelSelectionViaCrossValidationExample.java,72
/examples/src/main/java/org/apache/spark/examples/ml/JavaModelSelectionViaTrainValidationSplitExample.java,40
/launcher/src/main/java/org/apache/spark/launcher/JavaModuleOptions.java,29
/examples/src/main/java/org/apache/spark/examples/mllib/JavaMulticlassClassificationMetricsExample.java,47
/examples/src/main/java/org/apache/spark/examples/ml/JavaMulticlassLogisticRegressionWithElasticNetExample.java,77
/examples/src/main/java/org/apache/spark/examples/mllib/JavaMultiLabelClassificationMetricsExample.java,42
/examples/src/main/java/org/apache/spark/examples/ml/JavaMultilayerPerceptronClassifierExample.java,33
/examples/src/main/java/org/apache/spark/examples/ml/JavaNaiveBayesExample.java,31
/examples/src/main/java/org/apache/spark/examples/mllib/JavaNaiveBayesExample.java,29
/examples/src/main/java/org/apache/spark/examples/streaming/JavaNetworkWordCount.java,31
/examples/src/main/java/org/apache/spark/examples/ml/JavaNGramExample.java,35
/examples/src/main/java/org/apache/spark/examples/ml/JavaNormalizerExample.java,42
/examples/src/main/java/org/apache/spark/examples/ml/JavaOneHotEncoderExample.java,41
/examples/src/main/java/org/apache/spark/examples/ml/JavaOneVsRestExample.java,34
