Class,Number of commentsComment,Number of line comments,Number of Block comments,Number of Javadoc comments,Number of Licence comments,Number of comments in methode,Number of method comments,Number of class comments
/flow-server/src/main/java/com/vaadin/flow/component/CompositionUpdateEvent.java,4,0,1,3,1,0,2,1
/flow-server/src/main/java/com/vaadin/flow/component/DebounceSettings.java,4,0,1,3,1,2,0,1
/flow-server/src/main/java/com/vaadin/flow/component/dependency/CssImport.java,8,0,1,7,1,6,0,1
/flow-server/src/main/java/com/vaadin/flow/component/dependency/JavaScript.java,7,0,1,6,1,5,0,1
/flow-server/src/main/java/com/vaadin/flow/component/dependency/JsModule.java,6,0,1,5,1,4,0,1
/flow-server/src/main/java/com/vaadin/flow/component/dependency/NpmPackage.java,7,0,1,6,1,5,0,1
/flow-server/src/main/java/com/vaadin/flow/component/dependency/StyleSheet.java,6,0,1,5,1,4,0,1
/flow-server/src/main/java/com/vaadin/flow/component/dependency/Uses.java,5,0,1,4,1,3,0,1
/flow-server/src/main/java/com/vaadin/flow/component/DetachEvent.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/component/DetachNotifier.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/component/Direction.java,3,0,1,2,1,1,0,1
/flow-server/src/main/java/com/vaadin/flow/component/DomEvent.java,8,0,1,7,1,6,0,1
/flow-server/src/main/java/com/vaadin/flow/component/EventData.java,3,0,1,2,1,1,0,1
/flow-server/src/main/java/com/vaadin/flow/component/Focusable.java,9,1,2,6,1,2,5,1
/flow-server/src/main/java/com/vaadin/flow/component/FocusNotifier.java,5,0,1,4,1,0,3,1
/flow-server/src/main/java/com/vaadin/flow/component/HasAriaLabel.java,6,0,1,5,1,0,4,1
/flow-server/src/main/java/com/vaadin/flow/component/HasComponents.java,12,2,1,9,1,2,8,1
/flow-server/src/main/java/com/vaadin/flow/component/HasElement.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/component/HasEnabled.java,6,0,3,3,1,2,2,1
/flow-server/src/main/java/com/vaadin/flow/component/HasHelper.java,6,0,1,5,1,0,4,1
/flow-server/src/main/java/com/vaadin/flow/component/HasLabel.java,4,0,1,3,1,0,2,1
/flow-server/src/main/java/com/vaadin/flow/component/HasOrderedComponents.java,8,1,1,6,1,1,5,1
/flow-server/src/main/java/com/vaadin/flow/component/HasPlaceholder.java,4,0,1,3,1,0,2,1
/flow-server/src/main/java/com/vaadin/flow/component/HasSize.java,27,0,1,26,1,0,25,1
/flow-server/src/main/java/com/vaadin/flow/component/HasStyle.java,12,0,1,11,1,0,10,1
/flow-server/src/main/java/com/vaadin/flow/component/HasText.java,15,0,1,14,1,8,5,1
/flow-server/src/main/java/com/vaadin/flow/component/HasTheme.java,11,0,1,10,1,0,9,1
/flow-server/src/main/java/com/vaadin/flow/component/HasValidation.java,7,0,1,6,1,0,5,1
/flow-server/src/main/java/com/vaadin/flow/component/HasValue.java,19,0,1,18,1,0,17,1
/flow-server/src/main/java/com/vaadin/flow/component/HasValueAndElement.java,2,0,1,1,1,0,0,1
/flow-server/src/main/java/com/vaadin/flow/component/HeartbeatEvent.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/component/HeartbeatListener.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/component/Html.java,8,0,2,6,1,1,5,1
/flow-server/src/main/java/com/vaadin/flow/component/HtmlComponent.java,7,1,1,5,1,1,4,1
/flow-server/src/main/java/com/vaadin/flow/component/HtmlContainer.java,6,0,1,5,1,0,4,1
/flow-server/src/main/java/com/vaadin/flow/component/InputEvent.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/component/InputNotifier.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/component/internal/AbstractAttachDetachEvent.java,5,0,1,4,1,0,3,1
/flow-server/src/main/java/com/vaadin/flow/component/internal/AbstractFieldSupport.java,11,0,3,8,1,2,7,1
/flow-server/src/main/java/com/vaadin/flow/component/internal/AllowInert.java,2,0,1,1,1,0,0,1
/flow-server/src/main/java/com/vaadin/flow/component/internal/ComponentMetaData.java,9,0,1,8,1,0,7,1
/flow-server/src/main/java/com/vaadin/flow/component/internal/ComponentTracker.java,17,7,1,9,1,7,8,1
/flow-server/src/main/java/com/vaadin/flow/component/internal/CompositionEvent.java,6,0,1,5,1,0,4,1
/flow-server/src/main/java/com/vaadin/flow/component/internal/DeadlockDetectingCompletableFuture.java,5,1,2,2,1,2,1,1
/flow-server/src/main/java/com/vaadin/flow/component/internal/DependencyList.java,7,0,1,6,1,0,5,1
/flow-server/src/main/java/com/vaadin/flow/component/internal/DependencyTreeCache.java,13,2,6,5,1,7,4,1
/flow-server/src/main/java/com/vaadin/flow/component/internal/EventDataCache.java,7,0,1,6,1,0,5,1
/flow-server/src/main/java/com/vaadin/flow/component/internal/JavaScriptNavigationStateRenderer.java,5,1,1,3,1,1,2,1
/flow-server/src/main/java/com/vaadin/flow/component/internal/KeyboardEvent.java,13,2,1,10,1,2,9,1
/flow-server/src/main/java/com/vaadin/flow/component/internal/PendingJavaScriptInvocation.java,10,1,1,8,1,0,8,1
/flow-server/src/main/java/com/vaadin/flow/component/internal/UIInternals.java,110,42,4,64,1,44,63,2
/flow-server/src/main/java/com/vaadin/flow/component/internal/UIInternalUpdater.java,8,4,1,3,1,4,2,1
/flow-server/src/main/java/com/vaadin/flow/component/ItemLabelGenerator.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/component/JsonSerializable.java,4,0,1,3,1,0,2,1
/flow-server/src/main/java/com/vaadin/flow/component/Key.java,425,0,1,424,1,0,423,1
/flow-server/src/main/java/com/vaadin/flow/component/KeyDownEvent.java,5,0,1,4,1,0,3,1
/flow-server/src/main/java/com/vaadin/flow/component/KeyEventListener.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/component/KeyLocation.java,8,0,1,7,1,6,0,1
/flow-server/src/main/java/com/vaadin/flow/component/KeyModifier.java,9,0,1,8,1,7,0,1
/flow-server/src/main/java/com/vaadin/flow/component/KeyNotifier.java,8,0,1,7,1,0,6,1
/flow-server/src/main/java/com/vaadin/flow/component/KeyPressEvent.java,5,0,1,4,1,0,3,1
/flow-server/src/main/java/com/vaadin/flow/component/KeyUpEvent.java,5,0,1,4,1,0,3,1
/flow-server/src/main/java/com/vaadin/flow/component/NotSupported.java,2,0,1,1,1,0,0,1
/flow-server/src/main/java/com/vaadin/flow/component/page/AppShellConfigurator.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/component/page/BodySize.java,4,0,1,3,1,2,0,1
/flow-server/src/main/java/com/vaadin/flow/component/page/BrowserWindowResizeEvent.java,5,0,1,4,1,0,3,1
/flow-server/src/main/java/com/vaadin/flow/component/page/BrowserWindowResizeListener.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/component/page/ExtendedClientDetails.java,26,6,1,19,1,6,18,1
/flow-server/src/main/java/com/vaadin/flow/component/page/History.java,27,7,1,19,1,7,18,1
/flow-server/src/main/java/com/vaadin/flow/component/page/Inline.java,10,0,1,9,1,8,0,1
/flow-server/src/main/java/com/vaadin/flow/component/page/LoadingIndicatorConfiguration.java,10,0,1,9,1,0,8,1
/flow-server/src/main/java/com/vaadin/flow/component/page/Meta.java,6,0,1,5,1,4,0,1
/flow-server/src/main/java/com/vaadin/flow/component/page/Page.java,32,9,1,22,1,8,21,2
/flow-server/src/main/java/com/vaadin/flow/component/page/PendingJavaScriptResult.java,13,0,2,11,1,1,10,1
/flow-server/src/main/java/com/vaadin/flow/component/page/Push.java,4,0,1,3,1,2,0,1
/flow-server/src/main/java/com/vaadin/flow/component/page/TargetElement.java,2,0,1,1,1,0,0,1
/flow-server/src/main/java/com/vaadin/flow/component/page/Viewport.java,6,0,1,5,1,4,0,1
/flow-server/src/main/java/com/vaadin/flow/component/page/WebStorage.java,19,1,1,17,1,3,14,1
/flow-server/src/main/java/com/vaadin/flow/component/PollEvent.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/component/PollNotifier.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/component/PropertyDescriptor.java,7,0,1,6,1,0,5,1
/flow-server/src/main/java/com/vaadin/flow/component/PropertyDescriptors.java,14,1,1,12,1,1,11,1
/flow-server/src/main/java/com/vaadin/flow/component/PushConfiguration.java,19,4,1,14,1,4,12,2
/flow-server/src/main/java/com/vaadin/flow/component/ReconnectDialogConfiguration.java,10,0,1,9,1,0,8,1
/flow-server/src/main/java/com/vaadin/flow/component/ScrollOptions.java,13,0,0,13,0,0,12,1
/flow-server/src/main/java/com/vaadin/flow/component/ShortcutEvent.java,8,0,1,7,1,0,6,1
/flow-server/src/main/java/com/vaadin/flow/component/ShortcutEventListener.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/component/ShortcutRegistration.java,72,38,5,29,1,34,33,4
/flow-server/src/main/java/com/vaadin/flow/component/Shortcuts.java,7,2,1,4,1,2,3,1
/flow-server/src/main/java/com/vaadin/flow/component/Svg.java,9,1,2,6,1,2,5,1
/flow-server/src/main/java/com/vaadin/flow/component/Synchronize.java,5,0,1,4,1,3,0,1
/flow-server/src/main/java/com/vaadin/flow/component/Tag.java,43,0,1,42,1,41,0,1
/flow-server/src/main/java/com/vaadin/flow/component/template/Id.java,3,0,1,2,1,1,0,1
/flow-server/src/main/java/com/vaadin/flow/component/template/internal/AbstractInjectableElementInitializer.java,7,2,1,4,1,2,3,1
/flow-server/src/main/java/com/vaadin/flow/component/template/internal/AttributeInitializationStrategy.java,2,0,1,1,1,0,0,1
/flow-server/src/main/java/com/vaadin/flow/component/template/internal/DeprecatedPolymerPublishedEventHandler.java,4,0,1,3,1,0,2,1
/flow-server/src/main/java/com/vaadin/flow/component/template/internal/DeprecatedPolymerTemplate.java,2,0,1,1,1,0,0,1
/flow-server/src/main/java/com/vaadin/flow/component/template/internal/ElementInitializationStrategy.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/component/template/internal/IdCollector.java,11,3,1,7,1,3,6,1
/flow-server/src/main/java/com/vaadin/flow/component/template/internal/IdMapper.java,12,4,1,7,1,4,6,1
/flow-server/src/main/java/com/vaadin/flow/component/template/internal/InjectableFieldConsumer.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/component/template/internal/ParserData.java,5,0,1,4,1,0,3,1
/flow-server/src/main/java/com/vaadin/flow/component/template/internal/PropertyInitializationStrategy.java,2,0,1,1,1,0,0,1
/flow-server/src/main/java/com/vaadin/flow/component/Text.java,13,0,1,12,1,0,11,1
/flow-server/src/main/java/com/vaadin/flow/component/UI.java,116,44,7,65,1,45,67,3
/flow-server/src/main/java/com/vaadin/flow/component/UIDetachedException.java,6,0,1,5,1,0,4,1
/flow-server/src/main/java/com/vaadin/flow/component/Unit.java,22,2,1,19,1,20,0,1
/flow-server/src/main/java/com/vaadin/flow/component/webcomponent/EventOptions.java,8,0,1,7,1,0,6,1
/flow-server/src/main/java/com/vaadin/flow/component/webcomponent/PropertyConfiguration.java,4,0,1,3,1,0,2,1
/flow-server/src/main/java/com/vaadin/flow/component/webcomponent/WebComponent.java,12,5,1,6,1,5,5,1
/flow-server/src/main/java/com/vaadin/flow/component/webcomponent/WebComponentConfiguration.java,9,0,1,8,1,0,7,1
/flow-server/src/main/java/com/vaadin/flow/component/webcomponent/WebComponentUI.java,16,5,1,10,1,5,9,1
/flow-server/src/main/java/com/vaadin/flow/component/webcomponent/WebComponentWrapper.java,9,2,1,6,1,1,6,1
/flow-server/src/main/java/com/vaadin/flow/component/WebComponentExporter.java,22,6,2,14,1,7,13,1
/flow-server/src/main/java/com/vaadin/flow/component/WebComponentExporterFactory.java,6,1,1,4,1,1,3,1
/flow-server/src/main/java/com/vaadin/flow/di/AbstractLookupInitializer.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/di/DefaultInstantiator.java,11,6,1,4,1,6,3,1
/flow-server/src/main/java/com/vaadin/flow/di/Instantiator.java,12,0,1,11,1,0,10,1
/flow-server/src/main/java/com/vaadin/flow/di/InstantiatorFactory.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/di/Lookup.java,6,0,1,5,1,0,4,1
/flow-server/src/main/java/com/vaadin/flow/di/LookupInitializer.java,16,4,1,11,1,4,10,1
/flow-server/src/main/java/com/vaadin/flow/di/OneTimeInitializerPredicate.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/di/ResourceProvider.java,6,0,1,5,1,0,4,1
/flow-server/src/main/java/com/vaadin/flow/dom/ChildElementConsumer.java,4,0,1,3,1,0,2,1
/flow-server/src/main/java/com/vaadin/flow/dom/ClassList.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/dom/DebouncePhase.java,7,0,1,6,1,5,0,1
/flow-server/src/main/java/com/vaadin/flow/dom/DisabledUpdateMode.java,5,0,1,4,1,3,0,1
/flow-server/src/main/java/com/vaadin/flow/dom/DomEvent.java,12,3,1,8,1,3,7,1
/flow-server/src/main/java/com/vaadin/flow/dom/DomEventListener.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/dom/DomListenerRegistration.java,24,2,5,17,1,5,16,2
/flow-server/src/main/java/com/vaadin/flow/dom/Element.java,93,27,1,65,1,21,65,6
/flow-server/src/main/java/com/vaadin/flow/dom/ElementAttachEvent.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/dom/ElementAttachListener.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/dom/ElementConstants.java,69,1,1,67,1,1,66,1
/flow-server/src/main/java/com/vaadin/flow/dom/ElementDetachEvent.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/dom/ElementDetachListener.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/dom/ElementFactory.java,45,0,1,44,1,0,43,1
/flow-server/src/main/java/com/vaadin/flow/dom/ElementStateProvider.java,38,0,1,37,1,0,36,1
/flow-server/src/main/java/com/vaadin/flow/dom/ElementUtil.java,27,10,1,16,1,10,15,1
/flow-server/src/main/java/com/vaadin/flow/dom/impl/AbstractNodeStateProvider.java,9,2,2,5,1,3,4,1
/flow-server/src/main/java/com/vaadin/flow/dom/impl/AbstractTextElementStateProvider.java,2,0,1,1,1,0,0,1
/flow-server/src/main/java/com/vaadin/flow/dom/impl/BasicElementStateProvider.java,9,1,1,7,1,1,6,1
/flow-server/src/main/java/com/vaadin/flow/dom/impl/BasicElementStyle.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/dom/impl/BasicTextElementStateProvider.java,5,1,1,3,1,1,2,1
/flow-server/src/main/java/com/vaadin/flow/dom/impl/ClassAttributeHandler.java,2,0,1,1,1,0,0,1
/flow-server/src/main/java/com/vaadin/flow/dom/impl/CustomAttribute.java,8,0,1,7,1,0,6,1
/flow-server/src/main/java/com/vaadin/flow/dom/impl/ImmutableClassList.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/dom/impl/ImmutableEmptyStyle.java,2,0,1,1,1,0,0,1
/flow-server/src/main/java/com/vaadin/flow/dom/impl/ShadowRootStateProvider.java,4,0,1,3,1,0,2,1
/flow-server/src/main/java/com/vaadin/flow/dom/impl/StyleAttributeHandler.java,4,1,1,2,1,1,1,1
/flow-server/src/main/java/com/vaadin/flow/dom/impl/ThemeListImpl.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/dom/Node.java,39,9,3,27,1,9,26,3
/flow-server/src/main/java/com/vaadin/flow/dom/NodeVisitor.java,8,0,1,7,1,3,3,1
/flow-server/src/main/java/com/vaadin/flow/dom/PropertyChangeEvent.java,7,0,1,6,1,0,5,1
/flow-server/src/main/java/com/vaadin/flow/dom/PropertyChangeListener.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/dom/ShadowRoot.java,4,0,1,3,1,0,2,1
/flow-server/src/main/java/com/vaadin/flow/dom/Style.java,86,1,1,84,1,0,83,2
/flow-server/src/main/java/com/vaadin/flow/dom/StyleUtil.java,7,3,1,3,1,3,2,1
/flow-server/src/main/java/com/vaadin/flow/dom/ThemeList.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/function/ContentTypeResolver.java,2,0,1,1,1,0,0,1
/flow-server/src/main/java/com/vaadin/flow/function/DeploymentConfiguration.java,23,0,1,22,1,0,21,1
/flow-server/src/main/java/com/vaadin/flow/function/SerializableBiConsumer.java,2,0,1,1,1,0,0,1
/flow-server/src/main/java/com/vaadin/flow/function/SerializableBiFunction.java,3,1,1,1,1,0,0,2
/flow-server/src/main/java/com/vaadin/flow/function/SerializableBiPredicate.java,3,1,1,1,1,0,0,2
/flow-server/src/main/java/com/vaadin/flow/function/SerializableComparator.java,3,1,1,1,1,0,0,2
/flow-server/src/main/java/com/vaadin/flow/function/SerializableConsumer.java,3,1,1,1,1,0,0,2
/flow-server/src/main/java/com/vaadin/flow/function/SerializableEventListener.java,2,0,1,1,1,0,0,1
/flow-server/src/main/java/com/vaadin/flow/function/SerializableFunction.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/function/SerializablePredicate.java,2,0,1,1,1,0,0,1
/flow-server/src/main/java/com/vaadin/flow/function/SerializableRunnable.java,2,0,1,1,1,0,0,1
/flow-server/src/main/java/com/vaadin/flow/function/SerializableSupplier.java,3,1,1,1,1,0,0,2
/flow-server/src/main/java/com/vaadin/flow/function/SerializableTriConsumer.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/function/VaadinApplicationInitializationBootstrap.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/function/ValueProvider.java,4,0,1,3,1,0,2,1
/flow-server/src/main/java/com/vaadin/flow/i18n/DefaultI18NProvider.java,5,1,1,3,1,0,3,1
/flow-server/src/main/java/com/vaadin/flow/i18n/I18NProvider.java,5,0,1,4,1,0,3,1
/flow-server/src/main/java/com/vaadin/flow/i18n/I18NUtil.java,12,7,1,4,1,6,4,1
/flow-server/src/main/java/com/vaadin/flow/i18n/LocaleChangeEvent.java,5,0,1,4,1,0,3,1
/flow-server/src/main/java/com/vaadin/flow/i18n/LocaleChangeObserver.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/AnnotationReader.java,17,6,1,10,1,6,9,1
/flow-server/src/main/java/com/vaadin/flow/internal/ApplicationClassLoaderAccess.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/BeanUtil.java,15,7,1,7,1,5,8,1
/flow-server/src/main/java/com/vaadin/flow/internal/BootstrapHandlerHelper.java,11,3,2,6,1,4,5,1
/flow-server/src/main/java/com/vaadin/flow/internal/BrowserLiveReload.java,11,0,1,10,1,0,9,1
/flow-server/src/main/java/com/vaadin/flow/internal/BrowserLiveReloadAccess.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/BrowserLiveReloadAccessor.java,6,0,1,5,1,0,4,1
/flow-server/src/main/java/com/vaadin/flow/internal/CaseUtil.java,5,1,1,3,1,1,2,1
/flow-server/src/main/java/com/vaadin/flow/internal/change/AbstractListChange.java,7,0,1,6,1,0,5,1
/flow-server/src/main/java/com/vaadin/flow/internal/change/EmptyChange.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/change/ListAddChange.java,7,0,1,6,1,0,5,1
/flow-server/src/main/java/com/vaadin/flow/internal/change/ListClearChange.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/change/ListRemoveChange.java,4,0,1,3,1,0,2,1
/flow-server/src/main/java/com/vaadin/flow/internal/change/MapPutChange.java,7,2,1,4,1,2,3,1
/flow-server/src/main/java/com/vaadin/flow/internal/change/MapRemoveChange.java,6,2,1,3,1,2,2,1
/flow-server/src/main/java/com/vaadin/flow/internal/change/NodeAttachChange.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/change/NodeChange.java,6,0,1,5,1,0,4,1
/flow-server/src/main/java/com/vaadin/flow/internal/change/NodeDetachChange.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/change/NodeFeatureChange.java,4,0,1,3,1,0,2,1
/flow-server/src/main/java/com/vaadin/flow/internal/ConstantPool.java,5,0,1,4,1,0,3,1
/flow-server/src/main/java/com/vaadin/flow/internal/ConstantPoolKey.java,7,0,2,5,1,1,4,1
/flow-server/src/main/java/com/vaadin/flow/internal/CurrentInstance.java,13,1,3,9,1,3,8,1
/flow-server/src/main/java/com/vaadin/flow/internal/CustomElementNameValidator.java,5,2,1,2,1,0,2,2
/flow-server/src/main/java/com/vaadin/flow/internal/DevModeHandler.java,7,0,1,6,1,0,6,0
/flow-server/src/main/java/com/vaadin/flow/internal/DevModeHandlerManager.java,10,0,1,9,1,0,8,1
/flow-server/src/main/java/com/vaadin/flow/internal/EncodeUtil.java,7,4,1,2,1,4,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/ExecutionContext.java,5,0,1,4,1,0,3,1
/flow-server/src/main/java/com/vaadin/flow/internal/hilla/EndpointRequestUtil.java,5,0,1,4,1,0,3,1
/flow-server/src/main/java/com/vaadin/flow/internal/HtmlUtils.java,4,1,1,2,1,1,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/JavaScriptSemantics.java,5,2,1,2,1,2,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/JsonCodec.java,14,2,1,11,1,2,10,1
/flow-server/src/main/java/com/vaadin/flow/internal/JsonSerializer.java,6,0,1,5,1,0,4,1
/flow-server/src/main/java/com/vaadin/flow/internal/JsonUtils.java,15,1,1,13,1,1,12,1
/flow-server/src/main/java/com/vaadin/flow/internal/LocaleUtil.java,6,0,1,5,1,0,4,1
/flow-server/src/main/java/com/vaadin/flow/internal/MessageDigestUtil.java,5,1,1,3,1,1,2,1
/flow-server/src/main/java/com/vaadin/flow/internal/NetworkUtil.java,5,1,1,3,1,1,2,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/AbstractPropertyMap.java,10,0,1,9,1,0,8,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/AbstractServerHandlers.java,13,0,1,12,1,0,11,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/AttachExistingElementFeature.java,8,0,1,7,1,0,6,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/BasicTypeValue.java,5,0,1,4,1,0,3,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/ClientCallableHandlers.java,5,2,1,2,1,2,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/ComponentMapping.java,6,0,1,5,1,0,4,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/ElementAttributeMap.java,24,15,1,8,1,15,7,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/ElementChildrenList.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/ElementClassList.java,4,0,1,3,1,0,2,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/ElementData.java,9,0,1,8,1,0,7,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/ElementListenerMap.java,22,13,2,7,1,13,7,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/ElementPropertyMap.java,25,10,2,13,1,11,12,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/ElementStylePropertyMap.java,4,0,1,3,1,0,2,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/InertData.java,19,8,4,7,1,8,8,2
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/LoadingIndicatorConfigurationMap.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/ModelList.java,4,0,1,3,1,0,2,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/NodeFeature.java,15,3,1,11,1,3,10,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/NodeFeatureRegistry.java,17,2,9,6,1,9,6,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/NodeFeatures.java,28,1,1,26,1,1,25,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/NodeList.java,36,20,1,15,1,20,14,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/NodeMap.java,26,10,1,15,1,7,17,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/NodeProperties.java,17,0,1,16,1,0,15,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/NodeValue.java,10,4,1,5,1,3,5,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/PollConfigurationMap.java,5,0,1,4,1,0,3,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/PolymerEventListenerMap.java,11,6,2,3,1,6,3,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/PolymerServerEventHandlers.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/PropertyChangeDeniedException.java,2,0,1,1,1,0,0,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/PushConfigurationMap.java,6,1,1,4,1,0,3,2
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/ReconnectDialogConfigurationMap.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/ReturnChannelMap.java,7,0,1,6,1,0,5,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/ReturnChannelRegistration.java,7,0,1,6,1,0,5,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/SerializableNodeList.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/ServerSideFeature.java,6,3,1,2,1,3,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/ShadowRootData.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/ShadowRootHost.java,4,0,1,3,1,0,2,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/StateNodeNodeList.java,3,0,1,2,1,0,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/TextNodeMap.java,6,1,1,4,1,1,3,1
/flow-server/src/main/java/com/vaadin/flow/internal/nodefeature/VirtualChildrenList.java,11,2,1,8,1,2,7,1
/flow-server/src/main/java/com/vaadin/flow/internal/NodeOwner.java,6,0,1,5,1,0,4,1
/flow-server/src/main/java/com/vaadin/flow/internal/NullOwner.java,4,1,1,2,1,1,1,1
/flow-server/src/main/java/com/vaadin/flow/internal/Pair.java,5,0,1,4,1,0,3,1
/flow-server/src/main/java/com/vaadin/flow/internal/Range.java,26,0,2,24,1,1,23,1
/flow-server/src/main/java/com/vaadin/flow/internal/ReflectionCache.java,10,0,3,7,1,1,7,1
/flow-server/src/main/java/com/vaadin/flow/internal/ReflectTools.java,47,12,2,33,1,13,32,1
/flow-server/src/main/java/com/vaadin/flow/internal/ResponseWriter.java,32,19,1,12,1,19,11,1
/flow-server/src/main/java/com/vaadin/flow/internal/springcsrf/SpringCsrfToken.java,2,0,1,1,1,0,0,1
/flow-server/src/main/java/com/vaadin/flow/internal/springcsrf/SpringCsrfTokenUtil.java,6,4,1,1,1,4,0,1
/flow-server/src/main/java/com/vaadin/flow/internal/StateNode.java,74,24,4,46,1,22,47,4
