,cor,p,ratio
all_pmd,0.6172009307982689,7.48918734408625e-09,3.2400000000000024
all_rulebreaks,0.3464482997175169,2.896054623683466e-08,2.2500000000000013
all_sonar,0.5768880423180518,9.495983426316741e-07,2.2500000000000013
