class,smell,description
/tools/src/main/java/org/apache/kafka/tools/reassign/ReassignPartitionsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/DeleteRecordsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/DeleteRecordsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/reassign/ReassignPartitionsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/ConsoleConsumer.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/ConsoleConsumer.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/ConsoleConsumer.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/ConsoleConsumer.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/ConsoleConsumerOptions.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommandOptions.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/ClientMetricsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/ClientMetricsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/ClientMetricsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/ClientMetricsCommand.java,java:S106,Replace this use of System.out by a logger.
