,cor,p,ratio
all_pmd,0.5178954546756829,0.0,4.0000000000000036
all_rulebreaks,0.3837265760144589,0.0,3.610000000000003
all_sonar,0.8577132555339636,9.536995090630112e-275,5.760000000000006
